text_type,output_step,current_word,current_text,dropped_triplets,total_triplets,triplet_scores
beekeeping,94,–,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars –","[('--NME-- | pollinate', 'used by', 'Domestication | domestication')]","[('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.49000000953674316, 0.12999999523162842, 0.25999999046325684, 0.14000000059604645, 0.17000000178813934, 0.8999999761581421, 0.14000000059604645, 0.18000000715255737, 0.3199999928474426, 0.11999999731779099, 0.18000000715255737, 0.3400000035762787, 0.15000000596046448, 0.15000000596046448, 0.6800000071525574]"
beekeeping,103,of,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of","[('Beekeeping', 'natural product of taxon', 'Bee | bee')]","[('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.4000000059604645, 0.12999999523162842, 0.27000001072883606, 0.11999999731779099, 0.30000001192092896, 0.8999999761581421, 0.18000000715255737, 0.23000000417232513, 0.1899999976158142, 0.3799999952316284, 0.20000000298023224, 0.1899999976158142, 0.5099999904632568, 0.11999999731779099, 0.12999999523162842, 0.5899999737739563]"
beekeeping,104,pharaohs.,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs.","[('--NME-- | pollinate', 'facet of', 'Beekeeping')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('--NME-- | hives', 'instance of', '--NME-- | colonies'), ('Honey bee | honey bees', 'instance of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('--NME-- | Egyptian art', 'instance of', 'Domestication | domestication'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'instance of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.10999999940395355, 0.4399999976158142, 0.12999999523162842, 0.11999999731779099, 0.20000000298023224, 0.5199999809265137, 0.10999999940395355, 0.17000000178813934, 0.47999998927116394, 0.12999999523162842, 0.8999999761581421, 0.1599999964237213, 0.4000000059604645, 0.1599999964237213, 0.38999998569488525, 0.11999999731779099, 0.27000001072883606, 0.14000000059604645, 0.5299999713897705, 0.10999999940395355, 0.11999999731779099, 0.15000000596046448, 0.10999999940395355, 0.5400000214576721]"
beekeeping,105,This,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This","[('Honey bee | honey bees', 'instance of', '--NME-- | colonies'), ('--NME-- | Egyptian art', 'instance of', 'Domestication | domestication'), ('Honey | honey', 'instance of', '--NME-- | colonies'), ('--NME-- | hives', 'instance of', '--NME-- | colonies')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.10999999940395355, 0.44999998807907104, 0.12999999523162842, 0.5099999904632568, 0.11999999731779099, 0.17000000178813934, 0.49000000953674316, 0.12999999523162842, 0.8999999761581421, 0.18000000715255737, 0.4300000071525574, 0.18000000715255737, 0.4000000059604645, 0.11999999731779099, 0.11999999731779099, 0.27000001072883606, 0.14000000059604645, 0.5099999904632568, 0.10999999940395355, 0.14000000059604645, 0.47999998927116394]"
beekeeping,106,process,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process","[('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.10999999940395355, 0.4099999964237213, 0.12999999523162842, 0.4399999976158142, 0.17000000178813934, 0.47999998927116394, 0.1599999964237213, 0.8899999856948853, 0.1899999976158142, 0.5, 0.10999999940395355, 0.1599999964237213, 0.4000000059604645, 0.1599999964237213, 0.15000000596046448, 0.25, 0.12999999523162842, 0.550000011920929, 0.12999999523162842, 0.6299999952316284]"
beekeeping,109,unchanged,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged","[('--NME-- | pollinate', 'part of', 'Domestication | domestication')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'used by', 'Beekeeping'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('--NME-- | hives', 'instance of', '--NME-- | colonies'), ('Honey bee | honey bees', 'instance of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', '--NME-- | hives'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.14000000059604645, 0.12999999523162842, 0.4099999964237213, 0.10999999940395355, 0.11999999731779099, 0.17000000178813934, 0.4399999976158142, 0.10000000149011612, 0.17000000178813934, 0.10000000149011612, 0.5400000214576721, 0.12999999523162842, 0.8799999952316284, 0.14000000059604645, 0.17000000178813934, 0.6200000047683716, 0.12999999523162842, 0.27000001072883606, 0.4099999964237213, 0.15000000596046448, 0.20000000298023224, 0.25, 0.12999999523162842, 0.550000011920929, 0.11999999731779099, 0.6200000047683716]"
beekeeping,110,until,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until","[('Honey bee | honey bees', 'instance of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', '--NME-- | hives'), ('--NME-- | hives', 'instance of', '--NME-- | colonies')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'used by', 'Beekeeping'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.14000000059604645, 0.14000000059604645, 0.3799999952316284, 0.10999999940395355, 0.44999998807907104, 0.10999999940395355, 0.1899999976158142, 0.5299999713897705, 0.1599999964237213, 0.8700000047683716, 0.11999999731779099, 0.23000000417232513, 0.6000000238418579, 0.12999999523162842, 0.27000001072883606, 0.4300000071525574, 0.14000000059604645, 0.20000000298023224, 0.25999999046325684, 0.11999999731779099, 0.5299999713897705, 0.12999999523162842, 0.5600000023841858]"
beekeeping,112,eighteenth,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth","[('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'used by', 'Beekeeping'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'instance of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bees'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'facet of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.11999999731779099, 0.12999999523162842, 0.3499999940395355, 0.10000000149011612, 0.17000000178813934, 0.4099999964237213, 0.1899999976158142, 0.5699999928474426, 0.18000000715255737, 0.8500000238418579, 0.2199999988079071, 0.17000000178813934, 0.6700000166893005, 0.15000000596046448, 0.10999999940395355, 0.25999999046325684, 0.41999998688697815, 0.17000000178813934, 0.2199999988079071, 0.25999999046325684, 0.10999999940395355, 0.10999999940395355, 0.5099999904632568, 0.12999999523162842, 0.6200000047683716]"
beekeeping,113,"century,","Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century,","[('--NME-- | hives', 'used by', 'Beekeeping'), ('Honey bee | honey bees', 'instance of', '--NME-- | colonies'), ('--NME-- | pollinate', 'facet of', '--NME-- | colonies')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bees'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Honey | honey', 'natural product of taxon', 'Bee | bees')]","[0.14000000059604645, 0.3499999940395355, 0.11999999731779099, 0.3700000047683716, 0.1899999976158142, 0.5299999713897705, 0.17000000178813934, 0.8399999737739563, 0.20000000298023224, 0.2199999988079071, 0.6499999761581421, 0.15000000596046448, 0.11999999731779099, 0.18000000715255737, 0.41999998688697815, 0.15000000596046448, 0.23000000417232513, 0.27000001072883606, 0.11999999731779099, 0.49000000953674316, 0.10000000149011612, 0.12999999523162842, 0.5899999737739563]"
beekeeping,115,an,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an","[('--NME-- | Egyptian art', 'part of', '--NME-- | Egyptian'), ('--NME-- | Egyptian', 'part of', '--NME-- | Egyptian'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bees'), ('--NME-- | Egyptian art', 'country', '--NME-- | Egyptian'), ('--NME-- | Egyptian', 'country', '--NME-- | Egyptian'), ('Pharaoh | pharaohs', 'country', '--NME-- | Egyptian')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('--NME-- | Egyptian art', 'used by', 'Beekeeper | beekeeper'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies')]","[0.14000000059604645, 0.1599999964237213, 0.3499999940395355, 0.11999999731779099, 0.11999999731779099, 0.3700000047683716, 0.28999999165534973, 0.5299999713897705, 0.14000000059604645, 0.17000000178813934, 0.7799999713897705, 0.8399999737739563, 0.12999999523162842, 0.20000000298023224, 0.1899999976158142, 0.41999998688697815, 0.6499999761581421, 0.11999999731779099, 0.15000000596046448, 0.11999999731779099, 0.33000001311302185, 0.2199999988079071, 0.15000000596046448, 0.23000000417232513, 0.4399999976158142, 0.49000000953674316, 0.41999998688697815, 0.27000001072883606, 0.11999999731779099, 0.23000000417232513, 0.10000000149011612, 0.18000000715255737, 0.10999999940395355, 0.5899999737739563, 0.6200000047683716, 0.12999999523162842]"
beekeeping,116,improved,"Beekeeping is the maintenance of bee colonies by humans, typically with the use of man-made hives. The species most commonly used in bee colonies are honey bees. A beekeeper maintains these colonies in order to collect the honey and other products that the hive produces (such as beeswax), but also to pollinate crops, or to produce bees for sale to other beekeepers. The domestication of bees is depicted in Egyptian art from over four thousand years ago. Back then, simple hives and smoke were used for beekeeping, and honey was stored in jars – some of which were found in the tombs of pharaohs. This process was largely unchanged until the eighteenth century, when an improved","[('--NME-- | Egyptian art', 'used by', 'Beekeeper | beekeeper')]","[('Beekeeping', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'natural product of taxon', 'Bee | bee'), ('--NME-- | hives', 'subclass of', '--NME-- | colonies'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey bee | honey bees', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Bee | bee'), ('Honey | honey', 'natural product of taxon', 'Honey bee | honey bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bee'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Honey bee | honey bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'natural product of taxon', 'Bee | bees'), ('Beeswax | beeswax', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'facet of', 'Beekeeping'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'natural product of taxon', 'Bee | bee'), ('--NME-- | pollinate', 'part of', 'Beekeeping'), ('--NME-- | pollinate', 'part of', '--NME-- | colonies'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'part of', '--NME-- | hives'), ('--NME-- | pollinate', 'part of', 'Domestication | domestication'), ('--NME-- | pollinate', 'used by', 'Beekeeping'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'natural product of taxon', 'Bee | bees'), ('Honey | honey', 'part of', '--NME-- | colonies')]","[0.14000000059604645, 0.17000000178813934, 0.3499999940395355, 0.11999999731779099, 0.11999999731779099, 0.3700000047683716, 0.28999999165534973, 0.5299999713897705, 0.17000000178813934, 0.800000011920929, 0.8399999737739563, 0.17000000178813934, 0.20000000298023224, 0.1899999976158142, 0.41999998688697815, 0.6499999761581421, 0.12999999523162842, 0.15000000596046448, 0.11999999731779099, 0.3199999928474426, 0.2199999988079071, 0.15000000596046448, 0.23000000417232513, 0.46000000834465027, 0.49000000953674316, 0.41999998688697815, 0.27000001072883606, 0.11999999731779099, 0.23999999463558197, 0.10000000149011612, 0.18000000715255737, 0.5899999737739563, 0.6100000143051147, 0.12999999523162842]"
