text_type,output_step,current_word,current_text,new_triplets,total_triplets,triplet_scores
orange,115,advice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice","[('Sugar | sugars', 'part of', 'Orange juice | orange juice'), ('--NME-- | orange tree', 'different from', '--NME-- | oranges'), ('--NME-- | oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Vitamin C | vitamin C', 'part of', 'Orange juice | orange juice'), ('Orange soft drink | soft drinks', 'part of', 'Orange juice | orange juice'), ('Orange soft drink | soft drinks', 'part of', 'Orange juice | it'), ('--NME-- | orange tree', 'subclass of', '--NME-- | oranges'), ('--NME-- | orange tree', 'part of', '--NME-- | oranges')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | orange tree', 'different from', '--NME-- | oranges'), ('--NME-- | orange tree', 'part of', '--NME-- | oranges'), ('--NME-- | orange tree', 'subclass of', '--NME-- | oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Orange juice | orange juice', 'natural product of taxon', '--NME-- | orange'), ('Orange juice | it', 'natural product of taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('Orange soft drink | soft drinks', 'part of', 'Orange juice | orange juice'), ('Orange soft drink | soft drinks', 'part of', 'Orange juice | it')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.18000000715255737, 0.49000000953674316, 0.18000000715255737, 0.27000001072883606, 0.5, 0.10000000149011612, 0.18000000715255737, 0.27000001072883606, 0.3100000023841858, 0.6299999952316284, 0.12999999523162842, 0.10000000149011612, 0.10000000149011612, 0.17000000178813934, 0.23999999463558197, 0.10000000149011612]"
orange,118,adjusted,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted","[('Sugar | sugars', 'part of', '--NME-- | soft drinks'), ('Orange juice | orange juice with a long shelf life', 'found in taxon', '--NME-- | orange')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice | orange juice with a long shelf life', 'found in taxon', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Orange juice | it', 'natural product of taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', '--NME-- | soft drinks'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.30000001192092896, 0.10000000149011612, 0.17000000178813934, 0.3100000023841858, 0.5400000214576721, 0.10000000149011612, 0.17000000178813934]"
orange,119,to,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to","[('--NME-- | orange tree', 'natural product of taxon', '--NME-- | oranges'), ('Redox | flavor pack', 'found in taxon', '--NME-- | orange'), ('--NME-- | oranges', 'different from', '--NME-- | orange tree')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | orange tree', 'different from', '--NME-- | oranges'), ('--NME-- | orange tree', 'natural product of taxon', '--NME-- | oranges'), ('--NME-- | orange tree', 'part of', '--NME-- | oranges'), ('--NME-- | orange tree', 'subclass of', '--NME-- | oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | oranges', 'different from', '--NME-- | orange tree'), ('--NME-- | oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice | orange juice', 'found in taxon', '--NME-- | orange'), ('Orange juice | orange juice', 'natural product of taxon', '--NME-- | orange'), ('Redox | flavor pack', 'found in taxon', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Orange juice | orange juice', 'natural product of taxon', '--NME-- | orange'), ('Orange juice | it', 'natural product of taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.33000001311302185, 0.15000000596046448, 0.6100000143051147, 0.550000011920929, 0.27000001072883606, 0.12999999523162842, 0.2800000011920929, 0.1899999976158142, 0.49000000953674316, 0.10000000149011612, 0.10000000149011612, 0.14000000059604645, 0.25999999046325684, 0.3100000023841858, 0.5600000023841858, 0.17000000178813934]"
orange,121,substitution,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution","[('Vitamin C | vitamin C', 'part of', 'Orange juice | it')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | orange tree', 'different from', '--NME-- | oranges'), ('--NME-- | orange tree', 'natural product of taxon', '--NME-- | oranges'), ('--NME-- | orange tree', 'part of', '--NME-- | oranges'), ('--NME-- | orange tree', 'subclass of', '--NME-- | oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | oranges', 'different from', '--NME-- | orange tree'), ('--NME-- | oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Orange juice | it', 'natural product of taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'part of', 'Orange juice | orange juice'), ('Vitamin C | vitamin C', 'part of', 'Orange juice | it'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('Orange soft drink | soft drinks', 'part of', 'Orange juice | orange juice')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.2199999988079071, 0.10999999940395355, 0.5600000023841858, 0.6100000143051147, 0.27000001072883606, 0.17000000178813934, 0.1899999976158142, 0.10000000149011612, 0.1599999964237213, 0.3100000023841858, 0.5600000023841858, 0.14000000059604645, 0.11999999731779099, 0.17000000178813934, 0.23999999463558197]"
orange,122,of,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of","[('--NME-- | oranges', 'part of', '--NME-- | orange tree')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | orange tree', 'different from', '--NME-- | oranges'), ('--NME-- | orange tree', 'part of', '--NME-- | oranges'), ('--NME-- | orange tree', 'subclass of', '--NME-- | oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | oranges', 'different from', '--NME-- | orange tree'), ('--NME-- | oranges', 'part of', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.23999999463558197, 0.4300000071525574, 0.4300000071525574, 0.27000001072883606, 0.23000000417232513, 0.11999999731779099, 0.10000000149011612, 0.11999999731779099, 0.3100000023841858, 0.17000000178813934]"
orange,123,orange,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange","[('Sugar | sugars', 'natural product of taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'part of', '--NME-- | orange juice'), ('--NME-- | orange juice', 'part of', '--NME-- | orange')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('--NME-- | orange juice', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'part of', '--NME-- | orange juice'), ('Sugar | sugars', 'natural product of taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.10000000149011612, 0.10999999940395355, 0.3100000023841858, 0.17000000178813934, 0.14000000059604645, 0.17000000178813934]"
orange,124,juice,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice","[('--NME-- | orange juice', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange products', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange juice', 'part of', '--NME-- | orange products')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange juice', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange juice', 'part of', '--NME-- | orange'), ('--NME-- | orange juice', 'part of', '--NME-- | orange products'), ('--NME-- | orange products', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.30000001192092896, 0.3100000023841858, 0.10999999940395355, 0.10999999940395355, 0.10000000149011612, 0.11999999731779099, 0.3100000023841858, 0.17000000178813934]"
orange,125,with,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with","[('Sugar | sugars', 'part of', 'Soft drink | soft drinks'), ('Sugar | sugars', 'part of', '--NME-- | orange juice')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', '--NME-- | orange juice'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('Sugar | sugars', 'part of', 'Soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.10000000149011612, 0.3100000023841858, 0.12999999523162842, 0.17000000178813934, 0.3199999928474426]"
orange,126,raw,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with raw","[('Nutrition facts label | flavor pack', 'has cause', 'Redox | pasteurizing')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('Nutrition facts label | flavor pack', 'has cause', 'Redox | pasteurizing'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', '--NME-- | soft drinks'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.14000000059604645, 0.10000000149011612, 0.3100000023841858, 0.14000000059604645, 0.2199999988079071, 0.2199999988079071, 0.17000000178813934]"
orange,127,"fruit,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with raw fruit,","[('--NME-- | orange', 'part of', 'Orange juice | orange juice'), ('Orange juice | orange juice', 'part of', '--NME-- | orange')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Vitamin C | vitamin C', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', '--NME-- | soft drinks'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('--NME-- | orange', 'part of', 'Orange juice | orange juice'), ('Orange juice | orange juice', 'part of', '--NME-- | orange')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.10000000149011612, 0.3100000023841858, 0.11999999731779099, 0.14000000059604645, 0.14000000059604645, 0.17000000178813934, 0.14000000059604645, 0.20000000298023224]"
orange,128,which,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with raw fruit, which","[('Sugar | sugars', 'part of', 'Redox | soft drinks')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', 'Orange juice | orange juice'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('Sugar | sugars', 'part of', 'Redox | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.14000000059604645, 0.10000000149011612, 0.15000000596046448, 0.3100000023841858, 0.10999999940395355, 0.17000000178813934, 0.17000000178813934]"
orange,132,"slowly,","Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with raw fruit, which is digested more slowly,","[('--NME-- | orange juice', 'natural product of taxon', '--NME-- | orange juice')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', '--NME-- | orange juice'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks'), ('Sugar | sugars', 'part of', 'Soft drink | soft drinks'), ('--NME-- | orange juice', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange juice', 'natural product of taxon', '--NME-- | orange juice')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.10000000149011612, 0.3100000023841858, 0.10000000149011612, 0.17000000178813934, 0.12999999523162842, 0.7400000095367432, 0.14000000059604645]"
orange,136,consumption.,"Orange juice is a liquid extract of the orange tree fruit, produced by squeezing oranges. Commercial orange juice with a long shelf life is made by pasteurizing the juice and removing the oxygen from it. This removes much of the taste, necessitating the later addition of a flavor pack, generally made from orange products. Additionally, some juice is further processed by drying and later rehydrating the juice, or by concentrating the juice and later adding water to the concentrate. The health value of orange juice is debatable: it has a high concentration of vitamin C, but also a very high concentration of simple sugars, comparable to soft drinks. As a result, some government nutritional advice has been adjusted to encourage substitution of orange juice with raw fruit, which is digested more slowly, and limit daily consumption.","[('--NME-- | orange', 'part of', '--NME-- | orange products')]","[('Orange juice', 'found in taxon', '--NME-- | orange tree'), ('Orange juice', 'instance of', 'Redox | squeezing oranges. Commercial orange juice with a long shelf life'), ('Orange juice', 'natural product of taxon', '--NME-- | orange tree'), ('Orange juice', 'subclass of', '--NME-- | squeezing oranges'), ('--NME-- | squeezing oranges', 'natural product of taxon', '--NME-- | orange tree'), ('--NME-- | orange', 'part of', '--NME-- | orange products'), ('--NME-- | orange products', 'natural product of taxon', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('--NME-- | orange products', 'part of', '--NME-- | orange'), ('Vitamin C | vitamin C', 'found in taxon', '--NME-- | orange'), ('Sugar | sugars', 'part of', 'Orange soft drink | soft drinks')]","[0.10999999940395355, 0.12999999523162842, 0.20999999344348907, 0.10000000149011612, 0.27000001072883606, 0.11999999731779099, 0.10999999940395355, 0.10000000149011612, 0.10999999940395355, 0.3100000023841858, 0.17000000178813934]"
